SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
12/04/2022   ;12        ;TN0006550016;BH ASSURANCE      ;46.400    ;47.500    ;47.500    ;47.500    ;124               ;3              ;5890.000
12/04/2022   ;12        ;TN0006720049;BH LEASING        ;1.910     ;1.910     ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;12        ;TN0007180011;SITS              ;2.010     ;2.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;12        ;TN0007200017;WIFACK INT BANK   ;6.600     ;6.600     ;6.320     ;6.600     ;301               ;3              ;1916.600
12/04/2022   ;12        ;TN0007210016;ESSOUKNA          ;2.370     ;2.370     ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;12        ;TN0007310139;HANNIBAL LEASE    ;3.120     ;3.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;12        ;TN0007350010;CIMENTS DE BIZERTE;1.700     ;1.700     ;1.700     ;1.700     ;119               ;2              ;202.300
12/04/2022   ;12        ;TN0007380017;TUNIS RE          ;6.750     ;6.750     ;6.750     ;6.750     ;3615              ;5              ;24401.250
12/04/2022   ;12        ;TN0007580012;BEST LEASE        ;2.260     ;2.260     ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;12        ;TN0007600018;SOTEMAIL          ;3.140     ;3.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;12        ;TN0007640014;CEREALIS          ;11.860    ;11.860    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;12        ;TN0007700016;OFFICEPLAST       ;1.680     ;1.680     ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;12        ;TN0007830011;ASSUR MAGHREBIA   ;57.880    ;57.890    ;57.750    ;57.890    ;250               ;6              ;14458.480
12/04/2022   ;13        ;TN0004300307;SITEX             ;6.090     ;6.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;13        ;TN0006170013;STE TUN. DU SUCRE ;9.790     ;9.790     ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;13        ;TN0007680010;ASS MULTI ITTIHAD ;1.960     ;2.010     ;2.010     ;2.010     ;50                ;2              ;100.500
12/04/2022   ;21        ;TN0001300607;BTE0930 5.85%AP20 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001300623;BTE0232 6.25%P20  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001300656;BTEB0124 7.55%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001300664;BTE A0125 11% AP5 ;101.500   ;101.500   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001300672;BTEA0125 T+2.75%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001300680;"BTEB0127 11,5%P7-2";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001300698;"BTEB0127T+3,25P7-2";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001600493;TJARISB05247.5P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001900836;BH1224 T+0.8%P15-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001900844;BH1224 5.3%P15-2  ;95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001900950;BHSB0523 7.5%AP7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001901024;BHS A0423 7.7% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001901032;BHS A0423 T+2% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001901040;BHSB0425 7.85%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001901057;BHSB0425T+2.1%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001901065;BHS C0425 8% INF 7;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001901073;BH SA0324 10% AP5 ;104.500   ;104.500   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001901081;BH SA0324 T+2.1AP5;102.000   ;102.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001901099;BHSB0324 10.2%INF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001901107;BHSB0324T+2.3%INF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001901115;BH SC0326 10.3P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0001901123;BH SC0326T+2.6P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002101897;TLB0323 7.75% P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002101913;TLB0423 7.75% P7-2;99.600    ;99.600    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002101939;TLSB0324 7.85%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002101962;TLS B0624 7.8%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002101970;TLS A0223 7.95%AP5;99.180    ;99.180    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002101988;TLSB0225 8.20%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002101996;TL A 0523 7.95%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102002;TL A0523 T+2.3%AP5;99.320    ;99.320    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102010;TL B0525 8.2% P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102069;TLFSA 0124 10.6%P5;99.400    ;99.400    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102077;TLFSA 0124T+2.7%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102085;TLFSB 0126 11%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102093;TLFSB 0126T+3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102101;TL A 0624 11.4%AP5;100.080   ;100.080   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102119;TL A0624 T+2.7%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102127;TL B0626 11.7%P7-2;102.630   ;102.630   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102135;TLS 0525 11.6% AP5;106.000   ;106.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102143;"TLS S0126 10,25%P5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002102150;TLFA0426 9.70%AP5 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002600997;STB0524 T+1.5%AP16;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601003;STB0528T+1.75%AP20;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601011;STB0533 T+2.0%AP25;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601029;STB0225 6.5%AP16  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601045;STB0325 5.30%P15  ;94.500    ;94.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601144;STB SA1124 10.5%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601151;STB SA1124T+2.3%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601169;STB SC1126 11%P7-2;105.000   ;105.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601177;STBSC1126T+2.8P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601185;"STBSD1126 11,5%IF7";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601193;"STBSE1124 11,5%CU5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601201;STB SA0425 10.5%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601219;STB SC0427 11%P7-2;106.000   ;106.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0002601227;"STBSE0425 11,3%CU5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003100674;BNA0424 5.4%AP15  ;95.900    ;95.900    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003100716;BNASB0524 7.55P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003100757;BNASA0823 8.25%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003100765;BNASA0823 T+2% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003100773;BNASB0825 8.5%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003100781;BNASB825T+2.25P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400322;AB0523 6.5%AP15   ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400330;AB0528 7.0%AP20   ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400348;ABsb0924 5.45%P15 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400355;ABsb0924 T+0.85P15;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400405;AB0825 T+0.85%AP15;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400538;ABSB1123 7.5%AP7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400553;ABSB0424 7.55AP7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400561;AB SC0424 7.7%INF7;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400652;AB SA0226 9% AP5PP;99.700    ;99.700    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400660;"AB SB0226 9,2% AP5";99.660    ;99.660    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400678;"ABSC0228 9,4%AP7-2";100.500   ;100.500   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400686;AB SA0428T+2.7P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003400694;AB SB0431T+2.8AP10;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003600483;ATB0523T+1.25%AP16;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003600491;ATB0527T+1.75%AP20;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003600509;ATB0532T+2.0%AP25 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003600574;ATB0524 5.7%P15-5 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003600582;ATB0529 5.9%P20-5 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003600640;ATBSA325T+2.05P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003600657;ATBSB0328T+2.1AP10;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003900230;UIB0724 5.5%AP15  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003900248;UIB0729 5.85%AP20 ;80.000    ;80.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003900263;UIB0831 6.3%P20   ;87.750    ;87.750    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003900297;UIB0123 6.40% AP10;99.000    ;99.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003900305;UIB0133 6.70% AP20;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0003900388;UBSB0124 7.5%AP7-2;99.400    ;99.400    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004201448;CIL 0323 7.95% AP5;99.600    ;99.600    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004201455;CIL 0124 10.6% AP5;98.620    ;98.620    ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004201463;CIL 0124 T+2.5% P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004201471;CIL 0625 10.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004620134;BTK0225 T+0.8%P15 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004620142;BTK0230 5.85%P20  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004700654;ATLC0223 7.75%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004700670;ATLC0623 7.75%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004700704;ATLC0324 7.8%AP7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004700712;ATL S1024 7.9%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004700720;ATL A0323 7.65%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004700738;ATLB0323T+2.35%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
12/04/2022   ;21        ;TN0004700746;ATLC0325 7.95%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
