SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
02/01/2024   ;21        ;TN0008000762;BTA 8% Nov 2030   ;97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0008000770;"BTA 7,3% Dec 2027 ";91.050    ;91.050    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0008000796;"BTA 7,5% Janv 2028";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0008000804;BTA 8% Mars 2033  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0008000812;"BTA 7,5% Dec 2028 ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0008000820;"ENAT2021 8,70%A PP";96.000    ;96.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0008000838;"E NAT 2021 8,80% B";98.310    ;98.310    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0008000846;"E NAT 2021 8,90% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0008000853;ENAT2 HASSAN21 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0008000887;"ENAT22021 8,70%APP";92.000    ;92.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0008000895;"ENAT2 2021 8,80% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0008000903;"ENAT2 2021 8,90% C";96.000    ;96.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN06F5NFW3K1;ATLA1028 10.7% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0GGAF4RX47;ABSD1030 10.3% IF7;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0JN6PVVH38;"ENAT32022 T+2,2% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0LAJZU8LX6;"ENAT3 2023T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0OU20VQYS5;"ENAT1 2022B T+2,5%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0PID0RGAE6;BH SC1028 9.1%P7-2;98.930    ;98.930    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0R77XCOAH0;STBSE0127 8.7% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN0S9Z1I0G78;BSA0627 8.75% P5PP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN10K3C5R1G1;"ENAT4 2023T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN11TIB0EPV4;"ENAT2 2022T+2,40%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN19GXXADLD0;"BTA 9,5% aout 2035";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN2MVOGUKOA5;ENT4 2022 T+2% APP;94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN2MYCP047G7;STBSC0127T+2.7%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN2XZZTDCR70;BSA0627T+2.55%P5PP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN36Q8OXFK87;ENAT1 HASSAN2023 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN3C6DVEWM76;"ENAT12023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN3QL5M1QLW6;"ENAT3 2021 8,90% C";94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN4A4WPDZOC1;"ENAT3 2022 9,60% C";100.150   ;100.150   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN4IAOG1Z7S3;BSE0629T+3.25% IF7;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN4J4VCBM140;TJL A 0927 10% AP5;98.840    ;98.840    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN4UMPL967X2;STBSB0127T+2.55IF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN5PTKYMCD13;ABSC1030 10.2%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN5QHXZ8T348;"ENAT32021 T+2,55%B";101.190   ;101.190   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN5XXZZ454U2;"ENAT1 2022 C 9,10%";94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN6DQ00JBLT7;"ENAT12023 9,75%APP";93.500    ;93.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN6K3B3UUB12;WIBB0130 9.75%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN6KZZZEJ5N2;ATL B0129 9.8%P7-2;101.100   ;101.100   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN714WHHNWN4;ENAT2 HASSAN2022 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN77U54Q5NV3;HL A0327 9.6% AP5 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN7PM93UZP50;"ENAT42022T+2,05% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN8DSPQCBC06;ATL A 1027 10% AP5;99.240    ;99.240    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN8J8QFA4123;BSD0629 9.20% P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN8X3GZLYOR8;STBSA0127T+2.3%AP5;100.350   ;100.350   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN99P72UERY9;"TLF0428 10,55% AP5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TN9MG9SI38K0;BSC0627T+2.95% IF5;99.970    ;99.970    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNA3G5IE2961;ENAT4HASSAN2022APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNA4HARL4UU5;BHSD1028T+2.9%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNAGSVAWF5T2;HLB0328 T+2.6% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNBHB9XIP394;ENAT1 HASSAN2022 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNBII1MJCEF3;"ENAT4 2023 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNBLRFH96SL4;BSB0627 8.75% P5  ;100.130   ;100.130   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNBSXXEKBFR8;"ENAT42023 9,95% C ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNBWI945JEA5;ATLB0230 10.7%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNBYTZTD19Z0;"ENT12023T+1,7% APP";105.000   ;105.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNCDR74CL701;ENAT1 HASSAN2022 A;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNCGJF5TW027;ENAT1 2023 9.8% B ;93.500    ;93.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNCR2TMAK1K8;"ENAT2 2023 9,8% B ";99.000    ;99.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNCTFVWUXV74;TJLB927 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNDE9EH7SA12;ABSA1028 10.05%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNDJUT047VF9;BSF0632T+3.35P10-5;100.180   ;100.180   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNDRFUSQRGB4;"ENAT2 2023T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNDSN3G1YQE9;"ENAT3 2023 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNE5I87AYZT5;ENAT3 HASSAN21 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNEFCT8MXYZ3;"ENAT4 2022 9,60% C";94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNFOOWIRG8H7;"ENAT22022 T+2,2% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNFSFT39R800;BSG0632 9.70% IF10;100.760   ;100.760   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNFUHZ3R7VR5;ATL A0127 9.6% AP5;98.850    ;98.850    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNG0JL1IIN67;BSD0629 T+3% P7-2 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNGQ611JKPR4;BSF0632 9.60%P10-5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNGVARQJO7Y7;"ENAT42023 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNHD4NKEWF69;BSG0632T+3.45%IF10;105.230   ;105.230   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNHG2VXQ3BG0;"ENAT1 2022 B 8,90%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNHOFRXHSG72;"ENT22023T+1,7% APP";94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNHUVZNLATV4;BTA 8% Janv 2029  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNHZAONAPWF9;"ENAT1 2023T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNI9EO2MTU05;"ENAT2 2022 9,60% C";93.000    ;93.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNIHWO49ARG5;BHSB1026T+2.7%INF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNIZ090I5G66;"ENAT3 2022T+2,40%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNJ1M1ZAWYG5;"ENAT22022 9,25%APP";98.640    ;98.640    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNJL4N1SD7B2;"BTA 8,8% Sept 2032";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNJP2LP1CVE1;"ENAT32021 T+2,65%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNJQ3VIAM1R9;ENAT3 HASSAN2021 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNJQTACHIQQ5;HL B0329 9.8%P7-2 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNJT7SUL9423;ENAT1HASSAN2023APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNKU48FZVRH1;TLF0427 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNL6Z2LXMEP5;STBSD0127 9.35%IF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNL7VQZVHR54;HLA0328 10.75% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNL8PGUB9C93;ABSA1028T+2.15%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNLEGO8CKWX3;"ENAT1 2022A T+2,4%";92.500    ;92.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNLRQIP0OJY4;BTA 9% sept 2029  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNM46OWVRPO6;ENAT2 HASSAN22 APP;65.000    ;65.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNMA55MMDD46;ATLA0228 10.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNMC9HTIB5A4;WC0133 10.25%P10-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNMCPXLL1EE2;"ENAT42023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNMEZPU3I4U2;TJL 1028 10.7% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNN0SOORH1F1;"BTA 8,25% Juin2031";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNN50G7PX8W5;"ENAT22023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNNI3UPDYO12;"ENAT22023 9,75%APP";96.000    ;96.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNNS9SUDVGS5;ENAT4 HASSAN23 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNNUS2JABSF6;"BTA 9,4% aout 2033";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNNW3558ZUL9;ATLB1029 10.3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNNZ2M9ZHIT3;"ENAT2 2023 9,95% C";97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNOAYHSVTHY1;"ENAT42022 9,35%APP";93.500    ;93.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNODT4SXV9P9;BSC0627 9.15% IF5 ;99.960    ;99.960    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNOXRGYG8RL8;BTA 8% Nov 2025   ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNPECGNMPEV9;"ENAT32023 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNPSL0PEJVO7;"ENAT1 2022 A 8,80%";97.990    ;97.990    ;97.990    ;97.990    ;326               ;1              ;3421.620
02/01/2024   ;21        ;TNPZ2BZUFO23;BSE0629 9.45% IF7 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNQCK0BPZ5A4;"ENT2 22 T+2,15%APP";93.500    ;93.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNQHMI7RIBR5;"ENAT1 2022CT+2,65%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNQR5G236GA1;ENAT4 HASSAN2022 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNQVHB5WZ2K2;"ENAT2 2022 9,35% B";94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNR0O99VZUY8;TLF1027 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNR3ZRJWC984;ABSD1030 T+2.4%IF7;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNR4CLXNS261;WIB A 0128 9.25%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNRGVSC8DE36;"ENAT3 2022 9,35% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2024   ;21        ;TNRS9CVT3SJ7;"ENAT32023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
